credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,debt_income_ratio,many_inquiries,has_delinquency,has_public_record,fico_category_fair,fico_category_good,fico_category_very good,fico_category_excellent
1.0,0.1565,349.87,10.49127422,14.97,662.0,3810.041667,11147.0,82.6,2.0,0.0,0.0,0.0,False,False,False,False,False,False,33.34866601170587,0,0,0,True,False,False,False
1.0,0.1392,426.72,11.81303006,4.95,787.0,10260.0,12115.0,14.1,1.0,0.0,0.0,0.0,False,False,False,False,False,True,36.12282351205665,0,0,0,False,False,True,False
1.0,0.1287,269.07,10.87426647,17.16,687.0,2970.041667,4022.0,82.1,2.0,0.0,0.0,0.0,False,True,False,False,False,False,24.743737956239357,0,0,0,False,True,False,False
1.0,0.1531,87.04,13.00357984,0.18,712.0,1710.041667,0.0,52.7,1.0,0.0,0.0,0.0,False,False,False,False,True,False,6.693541399442817,0,0,0,False,True,False,False
1.0,0.1253,368.13,10.81977828,16.78,707.0,10200.0,4877.0,46.0,2.0,0.0,0.0,0.0,True,False,False,False,False,False,34.023802565388614,0,0,0,False,True,False,False
1.0,0.1287,504.5,11.00209984,10.86,702.0,3630.0,23369.0,58.0,2.0,0.0,0.0,0.0,False,True,False,False,False,False,45.85488291660513,0,0,0,False,True,False,False
1.0,0.1287,282.52,10.46310334,21.36,687.0,2191.0,8039.0,75.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,27.00154923634731,0,0,0,False,True,False,False
1.0,0.1114,433.01,11.73606902,7.62,752.0,6240.0,1847.0,4.6,0.0,0.0,0.0,0.0,False,True,False,False,False,False,36.8956589520807,0,0,0,False,True,False,False
1.0,0.1322,202.81,11.05725069,10.96,682.0,4410.0,20531.0,85.9,2.0,0.0,0.0,0.0,False,False,False,False,True,False,18.341810788772122,0,0,0,False,True,False,False
1.0,0.1426,624.37,10.93131966,15.65,682.0,2610.041667,17506.0,76.4,3.0,0.0,0.0,0.0,False,True,False,False,False,False,57.11753195588098,0,0,0,False,True,False,False
1.0,0.1183,165.67,9.903487553,13.02,702.0,3960.0,2177.0,31.6,2.0,0.0,0.0,0.0,False,False,False,False,False,False,16.728450367952917,0,0,0,False,True,False,False
1.0,0.0859,284.5,10.70772878,21.99,762.0,7830.041667,9519.0,17.8,3.0,0.0,0.0,0.0,False,False,False,False,False,False,26.569593407277168,0,0,0,False,False,True,False
1.0,0.1114,98.42,10.20359214,14.67,762.0,4800.041667,543.0,54.3,0.0,0.0,0.0,0.0,False,True,False,False,False,False,9.645622703221848,0,0,0,False,False,True,False
1.0,0.1461,861.88,11.17043516,22.62,712.0,4140.041667,32484.0,52.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,77.15724478543949,0,0,0,False,True,False,False
1.0,0.1218,599.4,11.08214255,13.9,717.0,3780.041667,6683.0,55.7,0.0,0.0,0.0,1.0,False,False,False,False,True,False,54.08701406750989,0,0,0,False,True,False,False
1.0,0.1357,339.69,11.59873612,21.32,682.0,4740.0,21476.0,37.9,2.0,1.0,0.0,0.0,False,False,False,False,False,False,29.28681163926678,0,1,0,False,True,False,False
1.0,0.1461,172.38,10.40426284,18.62,667.0,3030.041667,5134.0,77.8,1.0,0.0,0.0,1.0,False,True,False,False,False,False,16.568208882350767,0,0,0,True,False,False,False
1.0,0.1635,247.31,11.15625052,2.57,707.0,1710.041667,7786.0,30.5,0.0,0.0,0.0,0.0,False,False,False,False,False,True,22.1678421039975,0,0,0,False,True,False,False
1.0,0.0859,237.08,11.56171563,7.39,777.0,8161.041667,284.0,0.9,0.0,0.0,0.0,0.0,False,False,False,False,True,False,20.505607263409228,0,0,0,False,False,True,False
1.0,0.1496,277.16,11.69524702,11.7,667.0,7027.041667,18131.0,81.1,3.0,0.0,0.0,0.0,False,True,False,False,False,False,23.69851611736201,0,0,0,True,False,False,False
1.0,0.1809,115.83,9.655026193,6.38,697.0,1170.041667,1594.0,99.6,0.0,0.0,0.0,0.0,False,False,False,False,True,False,11.996860255436493,0,0,0,False,True,False,False
1.0,0.0859,158.06,11.03488966,16.3,732.0,4110.041667,7739.0,32.8,0.0,0.0,0.0,0.0,False,False,False,False,False,False,14.323659308796389,0,0,0,False,True,False,False
1.0,0.1287,269.07,11.82041016,16.59,687.0,4140.041667,43312.0,79.9,0.0,0.0,0.0,0.0,False,True,False,False,False,False,22.76316949732648,0,0,0,False,True,False,False
1.0,0.1357,203.82,10.03801845,20.19,702.0,1920.041667,4961.0,88.6,1.0,0.0,0.0,0.0,False,True,False,False,False,False,20.30480428136691,0,0,0,False,True,False,False
1.0,0.1183,165.67,10.49127422,15.17,742.0,4804.041667,3024.0,33.26,1.0,0.0,0.0,0.0,False,True,False,False,False,False,15.791218161486585,0,0,0,False,True,False,False
1.0,0.1218,199.8,11.26446411,19.88,702.0,3750.041667,9993.0,88.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,17.73719531163742,0,0,0,False,True,False,False
1.0,0.1947,383.73,11.12499689,11.74,662.0,1512.0,6273.0,43.6,2.0,0.0,0.0,0.0,False,False,False,False,False,True,34.49259391208693,0,0,0,True,False,False,False
1.0,0.1322,135.21,10.6454249,13.69,677.0,1920.041667,8661.0,68.2,2.0,0.0,1.0,0.0,False,False,True,False,False,False,12.7012309297302,0,0,1,False,True,False,False
1.0,0.074,93.18,10.89673933,22.82,777.0,7110.041667,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,8.5511818882796,0,0,0,False,False,True,False
1.0,0.074,99.39,11.17043516,11.98,772.0,5790.0,2079.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,8.89759428136728,0,0,0,False,False,True,False
1.0,0.1114,52.49,11.15625052,0.45,717.0,1920.041667,490.0,2.0,2.0,0.0,0.0,0.0,True,False,False,False,False,False,4.7049857750953405,0,0,0,False,True,False,False
1.0,0.1148,69.24,10.42228135,13.39,702.0,2520.0,14878.0,37.7,1.0,0.0,0.0,0.0,True,False,False,False,False,False,6.643459111761552,0,0,0,False,True,False,False
1.0,0.1183,278.33,10.75790288,5.67,712.0,2341.041667,9033.0,33.3,1.0,0.0,0.0,0.0,False,True,False,False,False,False,25.87214284276937,0,0,0,False,True,False,False
1.0,0.1531,348.16,11.30220443,6.59,662.0,4020.0,4082.0,60.9,2.0,0.0,0.0,0.0,False,False,False,True,False,False,30.804610034823096,0,0,0,True,False,False,False
1.0,0.1461,189.62,11.02516511,20.38,667.0,5376.0,14103.0,58.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,17.198835401386567,0,0,0,True,False,False,False
1.0,0.1392,682.74,11.69524702,21.64,697.0,3870.041667,72682.0,64.6,1.0,0.0,0.0,0.0,False,True,False,False,False,False,58.377561314647636,0,0,0,False,True,False,False
1.0,0.167,106.51,10.71441777,13.41,672.0,4650.0,2041.0,72.9,0.0,0.0,0.0,0.0,False,False,False,False,True,False,9.940810810851927,0,0,0,False,True,False,False
1.0,0.0894,31.78,13.5670492,1.39,717.0,2820.0,4202.0,10.9,2.0,0.0,0.0,0.0,False,True,False,False,False,False,2.3424400937530323,0,0,0,False,True,False,False
1.0,0.0859,31.62,10.91508846,10.69,757.0,9960.041667,17069.0,11.3,1.0,0.0,0.0,0.0,False,False,True,False,False,False,2.896907351312479,0,0,0,False,False,True,False
1.0,0.1426,185.26,10.49127422,18.37,667.0,5130.0,6890.0,47.2,2.0,0.0,0.0,0.0,False,False,False,True,False,False,17.65848419506854,0,0,0,True,False,False,False
1.0,0.1218,599.4,11.35040654,11.93,717.0,3240.0,64394.0,80.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,52.808681159362244,0,0,0,False,True,False,False
1.0,0.1148,412.11,11.73606902,9.43,732.0,6600.0,4365.0,49.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,35.11482416281836,0,0,0,False,True,False,False
1.0,0.1947,590.35,11.07558262,19.36,667.0,3810.041667,9605.0,86.5,3.0,0.0,0.0,1.0,False,False,False,False,False,False,53.30193636350663,0,0,0,True,False,False,False
1.0,0.1183,828.35,10.80900445,21.45,777.0,3662.0,1113.0,4.5,1.0,0.0,0.0,0.0,False,False,False,False,False,False,76.63517984766858,0,0,0,False,False,True,False
1.0,0.1253,267.74,11.00209984,8.58,697.0,6060.041667,7473.0,50.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,24.33535451356166,0,0,0,False,True,False,False
1.0,0.1357,849.22,12.46843691,9.3,717.0,7140.041667,19048.0,50.9,2.0,0.0,0.0,0.0,False,False,False,False,False,False,68.10957990402986,0,0,0,False,True,False,False
1.0,0.1322,253.51,10.59663473,13.31,682.0,4153.041667,8103.0,51.9,0.0,0.0,0.0,0.0,True,False,False,False,False,False,23.923632970219405,0,0,0,False,True,False,False
1.0,0.1183,430.75,10.57131693,24.31,712.0,2280.041667,7834.0,55.2,0.0,0.0,0.0,0.0,False,True,False,False,False,False,40.747051938021876,0,0,0,False,True,False,False
1.0,0.1287,134.54,10.08580911,22.55,677.0,1920.041667,7679.0,38.8,1.0,0.0,0.0,0.0,False,True,False,False,False,False,13.33953464046872,0,0,0,False,True,False,False
1.0,0.1148,148.36,10.6454249,0.0,772.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,13.93650337057002,0,0,0,False,False,True,False
1.0,0.1496,124.73,10.08580911,4.75,662.0,2310.041667,2188.0,91.2,0.0,1.0,0.0,1.0,False,False,False,False,False,False,12.366880895686515,0,1,0,True,False,False,False
1.0,0.0859,316.11,11.53272809,9.33,802.0,5760.0,2890.0,4.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,27.409819908448043,0,0,0,False,False,False,True
1.0,0.0774,31.22,11.49272276,0.43,752.0,2130.0,1641.0,4.0,1.0,0.0,0.0,0.0,False,False,False,False,True,False,2.7165016203697236,0,0,0,False,True,False,False
1.0,0.0774,81.17,10.25765937,20.13,787.0,4680.0,1940.0,24.2,0.0,0.0,0.0,0.0,False,False,False,False,True,False,7.913111273454189,0,0,0,False,False,True,False
1.0,0.1253,686.06,10.61972606,17.38,712.0,3876.041667,18061.0,78.2,1.0,0.0,0.0,0.0,False,True,False,False,False,False,64.60241969744368,0,0,0,False,True,False,False
1.0,0.074,186.36,11.28978191,2.9,772.0,5628.041667,9649.0,17.8,1.0,0.0,0.0,0.0,False,False,False,False,False,False,16.506961913491914,0,0,0,False,False,True,False
1.0,0.0774,312.19,13.99783211,0.8,807.0,11700.0,7729.0,12.9,0.0,0.0,0.0,0.0,False,False,False,False,False,False,22.302739277532314,0,0,0,False,False,False,True
1.0,0.1322,169.01,10.81977828,3.26,687.0,1500.0,3062.0,33.3,1.0,0.0,0.0,1.0,False,True,False,False,False,False,15.620467963970144,0,0,0,False,True,False,False
1.0,0.1322,405.61,10.17495945,3.7,767.0,3750.041667,4809.0,43.3,0.0,0.0,0.0,0.0,False,True,False,False,False,False,39.86354952991975,0,0,0,False,False,True,False
1.0,0.1114,328.04,12.04355372,10.79,722.0,8340.0,3441.0,41.9,3.0,0.0,0.0,0.0,True,False,False,False,False,False,27.237807679243698,0,0,0,False,True,False,False
1.0,0.1322,101.41,10.38899537,22.74,677.0,5310.041667,8109.0,33.0,1.0,0.0,0.0,0.0,False,False,False,True,False,False,9.761290325803659,0,0,0,False,True,False,False
1.0,0.1357,203.82,11.8493977,9.51,677.0,8430.0,43724.0,67.6,1.0,1.0,0.0,0.0,False,False,False,True,False,False,17.200874268909043,0,1,0,False,True,False,False
1.0,0.1183,165.67,10.79949394,24.39,702.0,5460.0,8873.0,63.4,1.0,0.0,1.0,0.0,False,False,False,False,False,False,15.340533632449077,0,0,1,False,True,False,False
1.0,0.1114,82.01,10.30895266,19.88,757.0,2280.041667,1781.0,35.6,0.0,0.0,0.0,0.0,True,False,False,False,False,False,7.955221321192876,0,0,0,False,False,True,False
1.0,0.1322,405.61,10.59663473,1.83,697.0,2163.0,2032.0,37.6,1.0,0.0,0.0,0.0,False,False,False,False,False,False,38.27724653485343,0,0,0,False,True,False,False
1.0,0.1322,172.39,11.15625052,9.14,692.0,3720.041667,1999.0,54.0,3.0,0.0,0.0,1.0,False,False,False,True,False,False,15.4523242097292,0,0,0,False,True,False,False
1.0,0.1426,548.9,11.36210258,12.71,687.0,5264.041667,16799.0,74.7,1.0,1.0,0.0,0.0,True,False,False,False,False,False,48.30972050597346,0,1,0,False,True,False,False
1.0,0.1426,274.45,10.40426284,16.22,687.0,3330.0,811.0,54.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,26.378610788729365,0,0,0,False,True,False,False
1.0,0.1322,216.33,11.1124479,15.15,677.0,4020.0,32213.0,48.4,2.0,0.0,0.0,0.0,False,False,False,False,True,False,19.46735786270818,0,0,0,False,True,False,False
1.0,0.1253,130.52,9.917981999,24.13,697.0,2490.0,714.0,31.0,1.0,0.0,0.0,0.0,False,False,False,False,True,False,13.159935157490702,0,0,0,False,True,False,False
1.0,0.1114,492.06,11.00009784,0.0,797.0,7080.041667,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,44.732329398990146,0,0,0,False,False,True,False
1.0,0.1148,478.05,11.27720313,6.88,752.0,7592.0,18003.0,35.0,5.0,0.0,0.0,0.0,False,True,False,False,False,False,42.39082993266966,1,0,0,False,True,False,False
1.0,0.0774,156.1,11.58058411,6.24,752.0,5491.0,12174.0,22.4,0.0,0.0,0.0,0.0,False,False,False,False,True,False,13.47945824815567,0,0,0,False,True,False,False
1.0,0.1392,85.35,10.74720759,16.54,672.0,3690.0,2271.0,87.3,1.0,1.0,0.0,0.0,False,True,False,False,False,False,7.9415977857742295,0,1,0,False,True,False,False
1.0,0.1426,34.31,9.903487553,8.34,667.0,1710.041667,3449.0,69.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,3.4644361207488665,0,0,0,True,False,False,False
1.0,0.1287,168.17,11.40756495,22.43,677.0,4140.041667,44084.0,65.1,1.0,0.0,0.0,0.0,False,True,False,False,False,False,14.741971729908931,0,0,0,False,True,False,False
1.0,0.0894,317.72,11.65094676,6.34,737.0,2310.041667,12077.0,71.7,1.0,0.0,0.0,0.0,False,True,False,False,False,False,27.269886863683517,0,0,0,False,True,False,False
1.0,0.1218,832.5,11.26446411,17.62,742.0,4290.0,13263.0,35.5,0.0,0.0,0.0,0.0,True,False,False,False,False,False,73.90498046515592,0,0,0,False,True,False,False
1.0,0.1392,238.96,10.13459927,14.14,702.0,1230.041667,373.0,41.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,23.578633316796154,0,0,0,False,True,False,False
1.0,0.0859,31.62,10.49127422,1.9,737.0,2730.041667,603.0,2.2,0.0,0.0,0.0,0.0,False,True,False,False,False,False,3.013933230314516,0,0,0,False,True,False,False
1.0,0.1357,407.63,11.51292546,11.48,712.0,7139.041667,21006.0,95.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,35.406291946929706,0,0,0,False,True,False,False
1.0,0.1357,509.53,11.58988651,9.43,687.0,3720.041667,29988.0,83.1,0.0,0.0,0.0,0.0,False,True,False,False,False,False,43.96332954255995,0,0,0,False,True,False,False
1.0,0.1774,540.32,11.39639165,7.15,692.0,4410.0,692.0,11.5,0.0,1.0,0.0,1.0,False,False,False,False,False,True,47.4114980069152,0,1,0,False,True,False,False
1.0,0.0894,66.73,9.392661929,5.8,732.0,2310.041667,1316.0,4.1,0.0,1.0,0.0,0.0,False,False,False,False,False,False,7.104482254808939,0,1,0,False,True,False,False
1.0,0.1426,384.23,10.77895629,12.55,682.0,1927.041667,11969.0,82.5,0.0,0.0,0.0,0.0,False,False,False,False,False,False,35.64630838669075,0,0,0,False,True,False,False
1.0,0.1148,164.85,10.08580911,11.0,732.0,2612.041667,4159.0,59.4,1.0,0.0,0.0,0.0,False,False,False,False,False,False,16.344747179138313,0,0,0,False,True,False,False
1.0,0.1218,666.0,10.78384018,7.61,727.0,3180.0,10241.0,38.5,1.0,0.0,0.0,0.0,False,True,False,False,False,False,61.75907551330198,0,0,0,False,True,False,False
1.0,0.1426,384.23,11.19908503,5.83,677.0,3990.0,9956.0,63.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,34.30905283518506,0,0,0,False,True,False,False
1.0,0.1253,562.24,10.81977828,8.21,732.0,2160.0,21589.0,84.9,0.0,0.0,0.0,0.0,False,True,False,False,False,False,51.96409625502973,0,0,0,False,True,False,False
1.0,0.1357,475.56,11.65268741,15.43,702.0,4140.041667,27016.0,81.9,0.0,0.0,0.0,1.0,False,True,False,False,False,False,40.81118657588704,0,0,0,False,True,False,False
1.0,0.0859,31.62,10.91272203,3.59,802.0,7350.0,3575.0,2.8,5.0,0.0,0.0,0.0,False,False,False,True,False,False,2.8975355473248503,1,0,0,False,False,False,True
1.0,0.0859,31.62,11.16193434,13.62,747.0,3690.0,23.0,0.1,1.0,0.0,0.0,0.0,False,False,False,False,False,False,2.832842322561091,0,0,0,False,True,False,False
1.0,0.1426,514.59,11.51292546,1.09,687.0,2940.0,3098.0,72.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,44.696719507814834,0,0,0,False,True,False,False
1.0,0.0774,112.39,11.12726298,1.41,737.0,10320.04167,2907.0,21.9,0.0,0.0,0.0,0.0,False,False,False,False,True,False,10.100417344499574,0,0,0,False,True,False,False
1.0,0.1392,102.42,9.700146629,14.71,712.0,1140.0,1442.0,15.3,3.0,0.0,0.0,0.0,False,False,False,False,False,False,10.558603278614418,0,0,0,False,True,False,False
1.0,0.0894,381.26,11.39639165,1.0,787.0,5340.041667,2740.0,2.1,2.0,0.0,0.0,0.0,False,False,False,False,False,False,33.45444871579154,0,0,0,False,False,True,False
1.0,0.16,562.52,11.00209984,19.06,722.0,3570.0,23333.0,74.3,0.0,0.0,0.0,0.0,False,False,False,False,False,True,51.12842168136515,0,0,0,False,True,False,False
1.0,0.1218,832.5,11.36210258,9.99,742.0,7020.041667,22915.0,24.1,1.0,0.0,0.0,0.0,False,True,False,False,False,False,73.26988945385845,0,0,0,False,True,False,False
1.0,0.0894,234.32,11.46163217,6.44,742.0,1747.0,4212.0,9.6,0.0,0.0,0.0,0.0,False,False,False,False,False,False,20.44385969856159,0,0,0,False,True,False,False
1.0,0.1322,270.41,11.46126368,18.55,682.0,4410.0,37175.0,82.8,2.0,0.0,0.0,0.0,False,True,False,False,False,False,23.593384425128246,0,0,0,False,True,False,False
1.0,0.1287,269.07,11.59542669,15.86,687.0,7890.041667,9832.0,80.6,3.0,1.0,0.0,0.0,False,False,False,False,False,False,23.204838182630088,0,1,0,False,True,False,False
1.0,0.0751,77.78,9.7433188,23.45,727.0,12990.04167,12003.0,54.1,1.0,0.0,0.0,0.0,True,False,False,False,False,False,7.982906194139926,0,0,0,False,True,False,False
1.0,0.1461,86.19,10.46310334,17.25,662.0,2250.041667,1920.0,48.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,8.237517799379777,0,0,0,True,False,False,False
1.0,0.16,878.94,11.60823564,5.12,677.0,5077.0,13486.0,36.0,3.0,0.0,0.0,0.0,False,False,False,True,False,False,75.71693298259063,0,0,0,False,True,False,False
1.0,0.1461,103.43,10.71441777,23.2,662.0,3608.0,1498.0,62.4,1.0,0.0,0.0,0.0,False,True,False,False,False,False,9.653347687225752,0,0,0,True,False,False,False
1.0,0.1426,82.34,10.26813067,19.13,662.0,5220.041667,2041.0,70.4,0.0,0.0,1.0,1.0,False,True,False,False,False,False,8.018986380896925,0,0,1,True,False,False,False
1.0,0.1183,331.34,10.20359214,0.67,777.0,2700.041667,86.0,6.6,4.0,0.0,0.0,0.0,False,False,False,True,False,False,32.47287773303726,0,0,0,False,False,True,False
1.0,0.1947,184.49,10.3185148,2.5,697.0,4800.041667,2077.0,64.9,2.0,2.0,0.0,1.0,False,False,False,False,False,True,17.879511109486415,0,1,0,False,True,False,False
1.0,0.1183,281.64,10.98529272,15.36,712.0,2250.041667,6444.0,41.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,25.637914908470457,0,0,0,False,True,False,False
1.0,0.1218,399.6,11.60823564,3.64,717.0,4860.041667,442.0,6.9,0.0,2.0,0.0,0.0,False,False,False,False,False,False,34.423836006830065,0,1,0,False,True,False,False
1.0,0.1496,332.6,11.11765818,5.56,667.0,4920.041667,11028.0,23.5,1.0,1.0,0.0,0.0,False,True,False,False,False,False,29.91637219053267,0,1,0,True,False,False,False
1.0,0.074,155.3,11.21721122,2.15,777.0,5250.041667,8334.0,27.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,13.84479590819366,0,0,0,False,False,True,False
1.0,0.1287,393.51,10.89362336,24.7,697.0,7380.041667,9201.0,81.4,2.0,0.0,0.0,0.0,True,False,False,False,False,False,36.12296726219842,0,0,0,False,True,False,False
1.0,0.1392,102.42,11.08214255,17.82,682.0,4080.041667,660.0,82.5,0.0,0.0,0.0,0.0,False,False,False,True,False,False,9.24189519652046,0,0,0,False,True,False,False
1.0,0.0774,171.71,10.55841352,8.42,757.0,3360.041667,5338.0,23.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,16.262859914961922,0,0,0,False,False,True,False
1.0,0.0774,249.75,11.73606902,0.74,802.0,7141.041667,2917.0,7.4,0.0,0.0,0.0,0.0,False,False,False,False,True,False,21.280549694654063,0,0,0,False,False,False,True
1.0,0.1496,554.32,11.22524339,7.02,742.0,3720.041667,9218.0,24.4,0.0,0.0,0.0,0.0,False,False,False,False,False,True,49.38155732942197,0,0,0,False,True,False,False
1.0,0.2052,299.43,10.30895266,8.12,677.0,1522.0,7327.0,86.2,2.0,0.0,0.0,1.0,False,False,False,False,False,True,29.04562760888651,0,0,0,False,True,False,False
1.0,0.1287,504.5,10.78931908,15.39,717.0,3060.041667,15122.0,61.5,0.0,0.0,0.0,0.0,False,True,False,False,False,False,46.75920660602059,0,0,0,False,True,False,False
1.0,0.1461,499.89,10.16585182,2.63,712.0,13023.04167,1318.0,94.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,49.17344939226155,0,0,0,False,True,False,False
1.0,0.1496,692.9,11.69903982,21.04,687.0,6990.041667,93597.0,89.1,2.0,0.0,0.0,0.0,False,True,False,False,False,False,59.22708279148331,0,0,0,False,True,False,False
1.0,0.1392,170.69,11.6784399,21.98,677.0,7050.041667,53860.0,86.3,3.0,0.0,0.0,0.0,False,True,False,False,False,False,14.615822101375029,0,0,0,False,True,False,False
1.0,0.1218,466.2,10.93310697,6.36,732.0,3660.0,13719.0,47.6,2.0,0.0,0.0,0.0,False,True,False,False,False,False,42.641126742767064,0,0,0,False,True,False,False
1.0,0.1253,200.8,11.19821472,2.91,692.0,2670.041667,2182.0,59.0,1.0,2.0,0.0,0.0,False,False,False,False,False,False,17.931429698465365,0,1,0,False,True,False,False
1.0,0.0774,187.32,11.28978191,6.75,767.0,3601.0,3855.0,16.8,1.0,0.0,0.0,0.0,False,False,True,False,False,False,16.591994556961286,0,0,0,False,False,True,False
1.0,0.1357,339.69,10.76848499,21.3,687.0,5490.0,8751.0,75.5,0.0,0.0,0.0,1.0,False,True,False,False,False,False,31.54482736572956,0,0,0,False,True,False,False
1.0,0.074,31.06,10.71441777,3.84,762.0,3360.041667,2387.0,6.9,1.0,0.0,0.0,0.0,False,False,False,False,False,False,2.8988976038405863,0,0,0,False,False,True,False
1.0,0.0894,171.57,11.22524339,10.48,732.0,4650.0,45340.0,61.5,1.0,0.0,0.0,0.0,False,True,False,False,False,False,15.284301109483561,0,0,0,False,True,False,False
